Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
8620000,0.06492442,1.790582,None,None,None,None,None,999.0,12.666668062408766,12.666668062408766,1.0
8630000,0.074833,2.2406719,None,None,None,None,None,None,5.68750124424696,5.68750124424696,1.0
8640000,0.06547222,2.087552,0.20123543,0.027807564,4.1075495e-05,0.1136918,2.2322622e-05,999.0,13.000003039836884,13.000003039836884,1.0
8650000,0.073457055,1.8832667,None,None,None,None,None,999.0,16.157896261466178,16.157896261466178,1.0
8660000,0.05607193,2.0892835,0.09101487,0.0244183,4.045054e-05,0.11348347,2.2135131e-05,None,8.00000150874257,8.00000150874257,1.0
8670000,0.057562977,1.7969674,None,None,None,None,None,999.0,14.000001728534698,14.000001728534698,1.0
8680000,0.06747802,1.9274971,0.13394263,0.023198573,3.9806127e-05,0.113268696,2.1941814e-05,999.0,11.388890419845227,11.388890419845227,1.0
8690000,0.061768264,2.0337684,None,None,None,None,None,None,None,None,1.0
8700000,0.058036335,1.8723925,0.15031181,0.02503714,3.9180457e-05,0.11306012,2.1754106e-05,999.0,13.000002264976501,13.000002264976501,1.0
8710000,0.058214318,2.120123,None,None,None,None,None,999.0,12.296297950877083,12.296297950877083,1.0
8720000,0.0658639,1.9627224,0.13260806,0.021890653,3.8555492e-05,0.11285178,2.156662e-05,None,None,None,1.0
8730000,0.066728815,1.7355405,None,None,None,None,None,999.0,12.66666865348816,12.66666865348816,1.0
8740000,0.08176447,2.049644,0.06298681,0.026183505,3.7930524e-05,0.112643465,2.137913e-05,999.0,7.880000759363174,7.880000759363174,1.0
8750000,0.090635166,2.1786697,None,None,None,None,None,None,None,None,1.0
8760000,0.038011465,2.1982684,0.16161636,0.025016848,3.728613e-05,0.11242867,2.1185813e-05,999.0,11.583334748943647,11.583334748943647,1.0
8770000,0.06110312,2.0116713,None,None,None,None,None,None,8.000001233071089,8.000001233071089,1.0
8780000,0.03457933,1.8503616,0.13775085,0.028038865,3.6660444e-05,0.11222013,2.0998104e-05,999.0,10.000000029802322,10.000000029802322,1.0
